AccessTime,LOName,studentID
2017-02-05T01:51:07.128300+00:00,Current TV Trends: 4K in Web & TV Content,student040@smartlearning.edu
2017-02-05T01:51:10.956400+00:00,Current TV Trends: Streaming,student040@smartlearning.edu
2017-02-05T01:51:11.573800+00:00,TV on multi-screens,student040@smartlearning.edu
2017-02-05T01:51:11.602000+00:00,Current TV Trends: UHD Alliance,student040@smartlearning.edu
2017-02-05T01:51:12.100700+00:00,Current TV Trends: Video on Demand,student040@smartlearning.edu
2017-02-05T01:51:12.442000+00:00,S-VoD Provider Overview (Germany),student040@smartlearning.edu
2017-02-05T01:51:13.000200+00:00,Current TV Trends: Video on Demand,student040@smartlearning.edu
2017-02-05T01:51:16.179300+00:00,S-VoD expected Market share Germany 2015,student040@smartlearning.edu
2017-02-05T01:51:17.764800+00:00,S-VoD Provider Quality,student040@smartlearning.edu
2017-02-05T01:51:18.389400+00:00,S-VoD Provider Overview (Germany),student040@smartlearning.edu
2017-02-05T01:51:19.001800+00:00,How to make your TV smart: Microsoft wireless Display adapter,student040@smartlearning.edu
2017-02-05T01:51:19.537700+00:00,How to make your TV smart: Chromecast,student040@smartlearning.edu
2017-02-05T01:51:20.332600+00:00,How to make your TV smart: Google Nexus Player,student040@smartlearning.edu
2017-02-05T01:51:22.472600+00:00,How to make your TV smart: FireTV,student040@smartlearning.edu
2017-02-05T01:51:23.549200+00:00,How to make your TV smart: Apple TV,student040@smartlearning.edu
2017-02-05T01:51:23.738800+00:00,How to make your TV smart: Game Consoles,student040@smartlearning.edu
2017-02-05T01:51:24.811000+00:00,SmartTV Portale,student040@smartlearning.edu
2017-02-05T01:51:26.633600+00:00,Fragen zu Current TV Trends,student040@smartlearning.edu
2017-02-05T01:51:26.657700+00:00,How to make your TV smart: SmartTVs,student040@smartlearning.edu
2017-02-05T01:51:34.617000+00:00,HbbTV+-+Basics,student040@smartlearning.edu
2017-02-05T01:51:42.144400+00:00,HbbTV - Basics,student040@smartlearning.edu
2017-02-05T01:51:45.003600+00:00,Hybrid Broadcast Broadband Television,student040@smartlearning.edu
2017-02-05T01:51:48.177600+00:00,HbbTV - Standard,student040@smartlearning.edu
2017-02-05T01:51:49.931800+00:00,HbbTV - Broadcast-related App delivery,student040@smartlearning.edu
2017-02-05T01:51:50.941900+00:00,HbbTV - Broadcast-independent App delivery,student040@smartlearning.edu
2017-02-05T01:51:52.275000+00:00,HbbTV 2.0 Specification,student040@smartlearning.edu
2017-02-05T01:51:53.918500+00:00,HbbTV - Hybrid App delivery,student040@smartlearning.edu
2017-02-05T01:51:54.833900+00:00,HbbTV devices available in Germany,student040@smartlearning.edu
2017-02-05T01:51:55.401900+00:00,HbbTV App services,student040@smartlearning.edu
2017-02-05T01:51:58.160100+00:00,HbbTV App services example 1,student040@smartlearning.edu
2017-02-05T01:52:06.394600+00:00,HbbTV world wide adoption,student040@smartlearning.edu
2017-02-05T01:52:08.654800+00:00,HbbTV Specification overview,student040@smartlearning.edu
2017-02-05T01:52:15.173600+00:00,HbbTV market,student040@smartlearning.edu
2017-02-05T01:52:15.743100+00:00,Fragen zu HbbTV,student040@smartlearning.edu
2017-02-05T01:52:17.815700+00:00,HbbTV App services example 2,student040@smartlearning.edu
2017-02-05T01:52:18.040400+00:00,HbbTV App services example 3,student040@smartlearning.edu
2017-02-05T01:56:23.581400+00:00,Web+of+Things,student036@smartlearning.edu
2017-02-05T01:56:29.213200+00:00,Web of Things: PDF Download,student036@smartlearning.edu
2017-02-05T02:05:06.320500+00:00,Subresource+Integrity,student016@smartlearning.edu
2017-02-05T02:05:10.175000+00:00,Übungsaufgaben zu Subresource Integrity,student016@smartlearning.edu
2017-02-05T02:05:19.761900+00:00,Übungsaufgaben zu Subresource Integrity,student016@smartlearning.edu
2017-02-05T02:05:47.938200+00:00,Übungsaufgabe zu Same Origin Policy,student016@smartlearning.edu
2017-02-05T02:05:53.757000+00:00,Übungsaufgaben zu Subresource Integrity,student016@smartlearning.edu
2017-02-05T02:06:14.588600+00:00,Securing+Web+API+Access,student016@smartlearning.edu
2017-02-05T02:18:40.189700+00:00,Übungsaufgaben zu Web of Things,student036@smartlearning.edu
2017-02-05T02:18:50.792300+00:00,Übungsaufgabe zu Web of Things,student036@smartlearning.edu
2017-02-05T02:19:11.227900+00:00,Übungsaufgabe zu Web of Things,student036@smartlearning.edu
2017-02-05T02:19:15.355900+00:00,Web of Things: PDF Download,student036@smartlearning.edu
2017-02-05T02:19:23.013500+00:00,Web+of+Things,student036@smartlearning.edu
2017-02-05T02:19:26.786600+00:00,Übungsaufgaben zu Web of Things,student036@smartlearning.edu
2017-02-05T02:19:41.356200+00:00,From+Internet+of+Things+to+Web+of+Things,student036@smartlearning.edu
2017-02-05T02:19:55.614300+00:00,Web+of+Things,student036@smartlearning.edu
2017-02-05T02:19:55.932700+00:00,Content+Security+Policy,student016@smartlearning.edu
2017-02-05T02:19:59.938200+00:00,Übungsaufgaben zu Web of Things,student036@smartlearning.edu
2017-02-05T02:20:02.962700+00:00,Übungsaufgaben zu Content Security Policy,student016@smartlearning.edu
2017-02-05T02:20:17.217500+00:00,JSON+Web+Tokens,student016@smartlearning.edu
2017-02-05T02:20:19.263200+00:00,JSON Web Tokens (JWT),student016@smartlearning.edu
2017-02-05T02:20:24.746400+00:00,JWT Structure,student016@smartlearning.edu
2017-02-05T02:21:17.599000+00:00,JWT Structure,student016@smartlearning.edu
2017-02-05T02:21:41.026300+00:00,JWT Workflow,student016@smartlearning.edu
2017-02-05T02:21:46.333300+00:00,JWT Workflow,student016@smartlearning.edu
2017-02-05T02:22:12.023000+00:00,Standards+and+Initiatives,student036@smartlearning.edu
2017-02-05T02:22:14.827600+00:00,Übungsaufgaben zu Standards and Initiatives,student036@smartlearning.edu
2017-02-05T02:27:29.419200+00:00,JWT Workflow,student016@smartlearning.edu
2017-02-05T02:27:35.068700+00:00,JWT Structure,student016@smartlearning.edu
2017-02-05T02:27:49.815300+00:00,Security and Privacy: Download PDF,student016@smartlearning.edu
2017-02-05T02:28:11.016000+00:00,Clientside+Data+Encryption+and+Decryption,student016@smartlearning.edu
2017-02-05T02:28:12.652900+00:00,Client side data encryption/decryption,student016@smartlearning.edu
2017-02-05T02:28:16.495500+00:00,Web Crypto API,student016@smartlearning.edu
2017-02-05T02:29:14.265500+00:00,Web Crypto API example: generate key,student016@smartlearning.edu
2017-02-05T02:29:18.425000+00:00,Web Crypto API example: generate key,student016@smartlearning.edu
2017-02-05T02:29:22.137000+00:00,Web Crypto API example: decrypt,student016@smartlearning.edu
2017-02-05T02:29:25.575000+00:00,Last slide,student016@smartlearning.edu
2017-02-05T02:29:29.222800+00:00,Let's encrypt,student016@smartlearning.edu
2017-02-05T02:29:40.823400+00:00,Client side data encryption/decryption,student016@smartlearning.edu
2017-02-05T02:29:45.139800+00:00,Web Crypto API Use Cases,student016@smartlearning.edu
2017-02-05T02:30:28.587500+00:00,Web Crypto API,student016@smartlearning.edu
2017-02-05T02:32:29.736600+00:00,Übungsaufgabe zu Standards & Initatives,student036@smartlearning.edu
2017-02-05T02:32:35.301800+00:00,Übungsaufgabe zu Standards & Initatives,student036@smartlearning.edu
2017-02-05T02:32:38.533900+00:00,Übungsaufgabe zu Standards & Initatives,student036@smartlearning.edu
2017-02-05T02:32:41.987200+00:00,Übungsaufgabe zu Standards & Initatives,student036@smartlearning.edu
2017-02-05T02:33:39.946200+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student016@smartlearning.edu
2017-02-05T02:33:47.639500+00:00,Recommender Slides,student016@smartlearning.edu
2017-02-05T02:34:23.522400+00:00,Predictive Data Mining and Recommendation Engines,student016@smartlearning.edu
2017-02-05T02:34:26.442300+00:00,Application Areas,student016@smartlearning.edu
2017-02-05T02:34:43.239400+00:00,Recommender Slides,student016@smartlearning.edu
2017-02-05T02:34:30.647800+00:00,Application Area - Business Analytics,student016@smartlearning.edu
2017-02-05T02:35:05.001100+00:00,Application Area - Business Analytics,student016@smartlearning.edu
2017-02-05T02:35:10.499000+00:00,Application Area - Smart Environments,student016@smartlearning.edu
2017-02-05T02:35:15.867500+00:00,Application Area - Emergency Prediction,student016@smartlearning.edu
2017-02-05T02:35:24.524300+00:00,Application Area - Too much information,student016@smartlearning.edu
2017-02-05T02:35:31.310300+00:00,Data Mining: Knowledge Discovery in Databases,student016@smartlearning.edu
2017-02-05T02:40:01.729200+00:00,Standards+and+Initiatives,student036@smartlearning.edu
2017-02-05T02:40:04.466800+00:00,Übungsaufgaben zu Standards and Initiatives,student036@smartlearning.edu
2017-02-05T02:40:15.112300+00:00,IoT+Protocols,student036@smartlearning.edu
2017-02-05T02:40:17.784200+00:00,Übungsaufgaben zu Internet of Things Protocols,student036@smartlearning.edu
2017-02-05T02:40:26.935100+00:00,Übungsaufgabe zu Internet of Things Protocols,student036@smartlearning.edu
2017-02-05T02:40:32.265700+00:00,Übungsaufgabe zu Internet of Things Protocols,student036@smartlearning.edu
2017-02-05T02:40:43.438300+00:00,IoT+Data+Services,student036@smartlearning.edu
2017-02-05T02:40:56.335900+00:00,Discovery+Protocols,student036@smartlearning.edu
2017-02-05T02:41:07.606200+00:00,Semantic+Service+Discovery,student036@smartlearning.edu
2017-02-05T02:41:15.042900+00:00,IoT+Protocols,student036@smartlearning.edu
2017-02-05T02:41:17.137400+00:00,Übungsaufgaben zu Internet of Things Protocols,student036@smartlearning.edu
2017-02-05T02:41:59.232100+00:00,Web+of+Things,student036@smartlearning.edu
2017-02-05T02:42:09.164000+00:00,Web of Things,student036@smartlearning.edu
2017-02-05T02:42:12.869400+00:00,RESTful Resources,student036@smartlearning.edu
2017-02-05T02:42:24.280100+00:00,RESTful Resources 2,student036@smartlearning.edu
2017-02-05T02:42:27.608500+00:00,RESTful Resources 3,student036@smartlearning.edu
2017-02-05T02:42:32.352000+00:00,RESTful Resources 2,student036@smartlearning.edu
2017-02-05T02:42:33.270200+00:00,RESTful Resources,student036@smartlearning.edu
2017-02-05T02:42:33.985000+00:00,Web of Things,student036@smartlearning.edu
2017-02-05T02:42:44.612300+00:00,Web+of+Things,student036@smartlearning.edu
2017-02-05T02:42:50.175100+00:00,Apple HomeKIT & HealthKIT,student036@smartlearning.edu
2017-02-05T02:42:57.068800+00:00,Accessibility 4,student036@smartlearning.edu
2017-02-05T02:46:04.649400+00:00,Web of Things,student036@smartlearning.edu
2017-02-05T02:46:06.617400+00:00,RESTful Resources,student036@smartlearning.edu
2017-02-05T02:46:24.814400+00:00,RESTful Resources 2,student036@smartlearning.edu
2017-02-05T02:46:40.266300+00:00,RESTful Resources 3,student036@smartlearning.edu
2017-02-05T02:46:48.559800+00:00,RESTful Resources 4,student036@smartlearning.edu
2017-02-05T02:47:26.837600+00:00,RESTful API for Web-enabled Devices,student036@smartlearning.edu
2017-02-05T02:47:40.269400+00:00,Apple HomeKIT & HealthKIT,student036@smartlearning.edu
2017-02-05T02:48:03.374000+00:00,Accessibility,student036@smartlearning.edu
2017-02-05T02:48:20.986500+00:00,Accessibility 2,student036@smartlearning.edu
2017-02-05T02:48:26.207900+00:00,Accessibility 3,student036@smartlearning.edu
2017-02-05T02:48:42.566700+00:00,Accessibility 4,student036@smartlearning.edu
2017-02-05T02:48:49.582600+00:00,Questions for Examination,student036@smartlearning.edu
2017-02-05T02:50:17.977900+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student036@smartlearning.edu
2017-02-05T02:50:31.568600+00:00,Recommendation+Engine+-+Concepts,student036@smartlearning.edu
2017-02-05T02:50:44.828800+00:00,Machine+Learning,student036@smartlearning.edu
2017-02-05T02:50:57.808600+00:00,Libraries+and+Frameworks,student036@smartlearning.edu
2017-02-05T02:51:14.404500+00:00,Technical+Issues+in+Recommendation+Engines,student036@smartlearning.edu
2017-02-05T02:51:32.212800+00:00,Recommendation+Engine+-+Concepts,student036@smartlearning.edu
2017-02-05T02:51:35.808900+00:00,Recommendation Approaches,student036@smartlearning.edu
2017-02-05T02:51:38.920000+00:00,Recommendations,student036@smartlearning.edu
2017-02-05T02:51:52.711200+00:00,Recommendation+Engine+-+Concepts,student036@smartlearning.edu
2017-02-05T02:52:48.688000+00:00,Securing+Web+API+Access,student036@smartlearning.edu
2017-02-05T02:52:51.312800+00:00,Security and Privacy: Download PDF,student036@smartlearning.edu
2017-02-05T07:55:05.568300+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student057@smartlearning.edu
2017-02-05T07:55:17.056200+00:00,Data+Mining,student057@smartlearning.edu
2017-02-05T07:55:21.527600+00:00,Questions for Examination,student057@smartlearning.edu
2017-02-05T07:55:30.467200+00:00,Data Mining,student057@smartlearning.edu
2017-02-05T07:55:36.018900+00:00,Meta Data Attributes,student057@smartlearning.edu
2017-02-05T07:55:52.450100+00:00,Learning Algorithms,student057@smartlearning.edu
2017-02-05T07:56:05.383400+00:00,Social Network Analysis - Community Detection,student057@smartlearning.edu
2017-02-05T07:56:22.811200+00:00,Social Network Analysis - Centrality,student057@smartlearning.edu
2017-02-05T07:56:29.117200+00:00,Social Network Analysis - Betweenness / Closeness,student057@smartlearning.edu
2017-02-05T07:56:48.268600+00:00,Semantic Analysis,student057@smartlearning.edu
2017-02-05T07:57:04.227800+00:00,Semantic Analysis 2,student057@smartlearning.edu
2017-02-05T07:58:08.775700+00:00,Legislation,student057@smartlearning.edu
2017-02-05T08:48:09.706900+00:00,Motivation,student004@smartlearning.edu
2017-02-05T08:48:15.946900+00:00,Übungsaufgabe zu Motivation,student004@smartlearning.edu
2017-02-05T08:48:51.766800+00:00,Übungsaufgabe zu HTML5,student004@smartlearning.edu
2017-02-05T09:11:13.761300+00:00,Internet Delivered Media 1,student004@smartlearning.edu
2017-02-05T09:11:13.761300+00:00,Key Factors for Internet delivered Media,student004@smartlearning.edu
2017-02-05T09:11:13.761300+00:00,Internet Delivered Media 2,student004@smartlearning.edu
2017-02-05T09:11:13.761400+00:00,Characteristics of TV destribution,student004@smartlearning.edu
2017-02-05T09:11:14.769400+00:00,Streaming Media Stack,student004@smartlearning.edu
2017-02-05T09:11:14.784800+00:00,Player Architecture,student004@smartlearning.edu
2017-02-05T09:11:14.768000+00:00,HTML5: Next Generation TV Technology,student004@smartlearning.edu
2017-02-05T09:11:14.787000+00:00,Flash vs. HTML5,student004@smartlearning.edu
2017-02-05T09:11:14.791100+00:00,Key Factors for Internet delivered Media: Device diversity,student004@smartlearning.edu
2017-02-05T09:11:14.786500+00:00,Delivering Media: Tech to understand,student004@smartlearning.edu
2017-02-05T09:11:15.064800+00:00,International Relevance,student004@smartlearning.edu
2017-02-05T09:11:15.247400+00:00,Web Browsers with EME support,student004@smartlearning.edu
2017-02-05T09:11:15.119700+00:00,Web Browsers with MSE support,student004@smartlearning.edu
2017-02-05T09:11:15.343700+00:00,Motivation,student004@smartlearning.edu
2017-02-05T09:11:15.344700+00:00,Web and Media I: Download PDF,student004@smartlearning.edu
2017-02-05T09:11:15.345000+00:00,Übungsaufgabe zu HTML5,student004@smartlearning.edu
2017-02-05T09:11:15.441900+00:00,Web and Media II: Download PDF,student004@smartlearning.edu
2017-02-05T09:12:07.435900+00:00,HTTP+Adaptive+Streaming+and+MPEG+DASH,student004@smartlearning.edu
2017-02-05T09:13:46.305600+00:00,Motivation,student004@smartlearning.edu
2017-02-05T09:19:41.076000+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student044@smartlearning.edu
2017-02-05T09:19:52.628600+00:00,Data Mining: Knowledge Discovery in Databases,student044@smartlearning.edu
2017-02-05T09:20:17.170200+00:00,Predictive+Data+Mining+and+Recommendation+Engines,student044@smartlearning.edu
2017-02-05T09:20:40.399800+00:00,Recommendation+Engines,student044@smartlearning.edu
2017-02-05T09:20:48.693600+00:00,Questions for Examination,student044@smartlearning.edu
2017-02-05T09:21:10.606300+00:00,Securing+Web+API+Access,student044@smartlearning.edu
2017-02-05T09:21:15.270800+00:00,Security and Privacy: Download PDF,student044@smartlearning.edu
2017-02-05T09:22:12.648800+00:00,Demos,student044@smartlearning.edu
2017-02-05T09:22:23.327300+00:00,Recommender Slides,student044@smartlearning.edu
2017-02-05T10:06:34.557200+00:00,Über+Fraunhofer,student053@smartlearning.edu
2017-02-05T10:06:37.148300+00:00,Download PDF,student053@smartlearning.edu
2017-02-05T10:10:15.733700+00:00,From+Internet+of+Things+to+Web+of+Things,student021@smartlearning.edu
2017-02-05T10:10:33.186600+00:00,Web of Things: PDF Download,student021@smartlearning.edu
2017-02-05T10:11:24.584500+00:00,Web of Things: PDF Download,student021@smartlearning.edu
2017-02-05T10:12:19.877800+00:00,From+Internet+of+Things+to+Web+of+Things,student021@smartlearning.edu
2017-02-05T10:12:32.307000+00:00,W3C+Scripting+APIs+for+the+Web+of+Things,student021@smartlearning.edu
2017-02-05T10:12:49.030600+00:00,IoT+Data+Services,student021@smartlearning.edu
2017-02-05T10:12:53.211500+00:00,Web of Things: PDF Download,student021@smartlearning.edu
2017-02-05T10:13:06.098500+00:00,IoT+Composition,student021@smartlearning.edu
2017-02-05T10:13:09.013200+00:00,Web of Things: PDF Download,student021@smartlearning.edu
2017-02-05T10:13:42.448800+00:00,Browser+Sandbox,student021@smartlearning.edu
2017-02-05T10:13:45.373800+00:00,Security and Privacy: Download PDF,student021@smartlearning.edu
2017-02-05T10:14:22.407600+00:00,Web+Security,student021@smartlearning.edu
2017-02-05T10:14:28.249100+00:00,Questions for Examination,student021@smartlearning.edu
2017-02-05T10:14:59.715100+00:00,Web+and+Media,student021@smartlearning.edu
2017-02-05T10:15:04.145400+00:00,Questions for Examination,student021@smartlearning.edu
2017-02-05T10:15:17.023500+00:00,Web+Basics,student021@smartlearning.edu
2017-02-05T10:15:52.831400+00:00,Über+Fraunhofer,student021@smartlearning.edu
2017-02-05T10:16:00.841100+00:00,Über+Fraunhofer,student021@smartlearning.edu
2017-02-05T10:16:06.569600+00:00,Download PDF,student021@smartlearning.edu
2017-02-05T10:16:27.686500+00:00,DNS,student021@smartlearning.edu
